 id 	old	new	
21439	Mescouez (- / bian)	Mescouéz	
21442	Mesqueau 	Mesquéau	
21452	Mur Mescouez	Mur Mescouéz	
21460	Pen an Alle	Pen an Allé	
21464	Pen an Trez	Pen an Trèz	
21472	Perherel	Perhérel	
21485	Porspoen	Porspoën	
21487	Poul Sehen	Poul Séhen	
21494	Prat Foen Kermadeza	Prat Foen Kermadéza	
21497	Rheun Herve	Rheun Hervé	
21499	Rhun ar Vugale	Rhun ar Vugalé	
21503	Rhun Predou	Rhun Prédou	
21511	Ruffelic	Ruffélic	
21521	Salut ar Verhez (rue de)	Salut ar Verhèz	
21523	Terenez	Térénèz	
21532	Tregastel	Trégastel	
21533	Tremasclet	Trémasclet	
21534	Tremenec	Tréménec	
21535	Tremerhet	Trémerhet	
21536	Trevoelet	Trévoélet	
21537	Trezenvi	Trézenvi	
21540	Tromelin	Tromélin	
21546	Ty Charite	Ty Charité	
21593	Keric an Pod	Kéric an Pod	
21595	Keriquenic	Keriquénic	
21606	Kerperiou	Kerpériou	
21625	Mejou Drezec (Le)	Méjou Drézec (Le)	
21627	Metairie (La)	Métairie (La)	
21628	Mez ar Run	Méz ar Run	
21636	Pont ar Stephan	Pont ar Stéphan	
21661	Trehourant	Tréhourant	
21662	Trevenanou	Trévénanou	
21669	Beg an Dre	Beg an Dré	
21672	Breleis	Bréleis	
21675	Cleguer (Le)	Cléguer (Le)	
21676	Coat Pehen	Coat Péhen	
21686	Croix de la Liberation / Menez Braz	Croix de la Libération	
21700	Gorrequer	Gorréquer	
21701	Greve de Penn Al Lann	Grève de Penn al Lan	
21702	Greve de Porz Gwenn	Grève de Porz Guen	
21703	Isle (L’) / Enez (An)	Enèz (An)	
21711	Keramenez	Keraménez	
21712	Kerampennec	Kerampennec	
21718	Kerdeniel	Kerdéniel	
21721	Kerdrevel	Kerdrével	
21722	Kererault	Kerérault	
21724	Kereven	Keréven	
21729	Kergolle	Kergollé	
21731	Kerguelen	Kerguélen	
21732	Kergueven	Kerguéven	
21735	Kerieven	Keriéven	
21742	Kernevez	Kernévez	
21743	Kernie	Kernié	
21745	Kerouezec	Kerouézec	
21747	Keroulle	Keroullé	
21753	Kervasdoue	Kervasdoué	
21754	Kervenal	Kervénal	
21758	Kervezingar	Kervézingar	
21764	Kerziou Pil Devet	Kerziou Pil Dévet	
21765	Kerzives	Kerzivès	
21766	Koadig Mez	Koadig Méz	
21768	Lanneguel	Lannéguel	
21780	Lez (Le)	Léz (Le)	
21783	Lodoen	Lodoën	
21786	Menez (bihan / braz)	Ménez (bihan / braz)	
21787	Menez Keralliou	Ménez Keralliou	
21789	Mesleiou	Mesléiou	
21790	Mez an Arc’h	Méz an Arc'h	
21791	Mezargas	Mézargas	
21792	Mezout Braz	Mézout Braz	
21796	Park ar Menez	Park ar Ménez	
21798	Pedel (Le)	Pédel (Le)	
21807	Pennaneach Rosegat	Pennanéach Roségat	
21808	Pennaneach Tanguy	Pennanéach Tanguy	
21825	Porz Kere	Porz Kéré	
21833	Roch Nivelen	Roch Nivélen	
21837	Roch Kerezen	Roch Kérézen	
21849	Saint Guenole	Saint Guénolé	
21851	Saint Tremeur	Saint Trémeur	
21857	Theven (Le)	Théven (Le)	
21866	Toull Melen	Toull Mélen	
21871	Trapig Breleiz	Trapig Bréleiz	
21875	Treastel	Tréastel	
21876	Ty ar Menez	Ty ar Ménez	
21880	Vereury	Véreury	
21884	Croissant de Breleiz	Croissant de Bréleiz	
21885	Croissant de Kerieven	Croissant de Keriéven	
21909	Creach (venelle du)	Créach	
21910	Creachmeur	Créachmeur	
21916	Gorrequear	Gorréquéar	
21917	Guernevez	Guernévèz	
21918	Keledern	Kélédern	
21927	Keres	Kerès	
21932	Kerjerome	Kerjérôme	
21933	Kernaet	Kernaët	
21939	Kervasdoue (chemin de)	Kervasdoué	
21940	Kervenoc	Kervénoc	
21942	Kervezennoc	Kervézennoc	
21948	Kerzeanton	Kerzéanton	
21955	Mez Lia	Méz Lia	
21956	Mezou (impasse du)	Mézou	
21957	Mezou Vilin	Mézou Vilin	
21958	Pen ar Creach	Pen ar Créach	
21959	Pen ar Mean (rue de)	Pen ar Méan	
21971	Rolea	Roléa	
21984	Treflez	Tréflèz	
21985	Tremeur	Trémeur	
21986	Trez Hir (place du)	Trèz Hir	
21990	Vaere (Le)	Vaëré	
21993	Cleguer	Cléguer	
21996	Croissant du Trez	Croissant du Trèz	
22001	Ker Andre	Ker André	
22005	Kerastreat	Kerastréat	
22031	Pen Kear	Pen Kéar	
22058	Boissiere (La)	Boissière (La)	
22062	Castel Disqueou	Castel Disquéou	
22065	Coat Lohes	Coat Lohès	
22067	Coatelan	Coatélan	
22068	Cordea	Cordéa	
22069	Corveou	Corvéou	
22078	Creach ar Zant	Créach ar Zant	
22079	Creach Guen	Créach Guen	
22080	Creach Huel	Créach Huel	
22086	Disqueou	Disquéou	
22088	Drezec (An)	Drézec (An)	
22090	Foret (La) (grande / petite)	Forêt (La) (grande / petite)	
22097	Goasvale	Goasvalé	
22099	Gueletreo	Guélétréo	
22103	Guervenan	Guervénan	
22112	Kerangueven	Keranguéven	
22123	Kerdreoret	Kerdréoret	
22131	Kerherve	Kerhervé	
22139	Kerleoret	Kerléoret	
22143	Kermalhouezan	Kermalhouézan	
22148	Kernevez	Kernévez	
22150	Keromnes	Keromnès	
22157	Kervezec	Kervézec	
22158	Kervezennec	Kervézennec	
22167	Lezern	Lézern	
22168	Lezoen	Lézoën	
22169	Lezoualc’h	Lézoualc'h	
22171	Menez Kerherve	Ménez Kerhervé	
22174	Mezedern	Mézédern	
22177	Moguerou Coatelan	Moguérou Coatélan	
22180	Moulin de Compezou	Moulin de Compézou	
22187	Moulin du Breon	Moulin du Bréon	
22193	Pen an Allee	Pen an Allée	
22200	Pen Kerleo	Pen Kerléo	
22208	Pontaleguen	Pontaléguen	
22216	Prefontaine	Préfontaine	
22218	Quelen (Le)	Quélen (Le)	
22239	Trelesquin	Trélesquin	
22240	Trevedec (- / vras)	Trévédec (- / vras)	
22241	Trevern	Trévern	
22246	Ty ar Secretaire	Ty ar Secrétaire	
22254	Veen Fo	Véen Fo	
22281	Mendy Kerangueven	Mendy Keranguéven	
22284	Moulin Mezedern	Moulin Mézédern	
22293	Becherel	Bécherel	
22294	Begavel	Bégavel	
22299	Brenentec	Brénentec	
22300	Brenesquen	Brénesquen	
22305	Creach ar Feuteun	Créach ar Feuteun	
22306	Creach Bihan	Créach Bihan	
22309	Creach Urien	Créach Urien	
22310	Croas Mean	Croas Méan	
22315	Goellerien	Goellérien	
22317	Guernevez	Guernévèz	
22319	Helles (Le)	Hellés (Le)	
22323	Keraeret	Keraëret	
22326	Kerandevez	Kerandévèz	
22331	Kerdeniel	Kerdéniel	
22332	Kerdevez	Kerdévèz	
22333	Keredern	Kerédern	
22343	Kerlevic	Kerlévic	
22347	Keromnes	Keromnès	
22350	Kervasdoue	Kervasdoué	
22351	Kerveguen	Kervéguen	
22352	Kerverot	Kervérot	
22360	Lez Plougoulm	Léz Plougoulm	
22361	Lezerec	Lézérec	
22363	Losquedic	Losquédic	
22368	Mez ar Reun	Méz ar Reun	
22369	Mez ar Roch	Méz ar Roch	
22370	Mez Guezennec	Méz Guézennec	
22377	Pen ar Guear	Pen ar Guéar	
22383	Pont Mean	Pont Méan	
22390	Prat Beat	Prat Béat	
22394	Redeonnec	Rédéonnec	
22399	Ruplouenan	Ruplouénan	
22401	Rutregor	Rutrégor	
22409	Theven	Théven	
22416	Tredern	Trédern	
22417	Tregor	Trégor	
22418	Trevisquin	Trévisquin	
22422	Varquez (Le)	Varquèz (Le)	
22506	Coat Salaun	Coat Salaün	
22518	Guernevez	Guernévèz	
22531	Keroulle	Keroullé	
22542	Merdiez	Merdièz	
22545	Mez ar Feunteun	Méz ar Feunteun	
22546	Mezautrous	Mézautrous	
22551	Polotrezen	Polotrézen	
22582	Castel Al Lez	Castel al Léz	
22586	Cleguer an Arc’hant	Cléguer an Arc'hant	
22590	Coat Quenan	Coat Quénan	
22595	Correjou	Corréjou	
22600	Creac’h an Avel	Créac'h an Avel	
22601	Creac’h ar Ham	Créac'h ar Ham	
22602	Creac’h Ledan	Créac'h Lédan	
22603	Creac’h Losquet	Créac'h Losquet	
22609	Croas Névez	Croas Névèz	
22611	Croas Quenan	Croas Quénan	
22613	Croas Tevezen	Croas Tévézen	
22616	Derbez	Derbèz	
22619	Douar Névez	Douar Névèz	
22621	Enez Cadec	Enèz Cadec	
22622	Enez Sang	Enèz Sang	
22623	Enezinoc	Enézinoc	
22628	Gorrekear	Gorrékéar	
22630	Gueleran	Guéléran	
22632	Hellez	Helléz	
22637	Kelerdut	Kélerdut	
22638	Kelerven	Kélerven	
22639	Keloudern	Kélourden	
22646	Kerberennes	Kerbérennès	
22648	Kerdelant	Kerdélant	
22651	Kereas	Keréas	
22652	Kerezoc	Kérézoc	
22654	Kerferre (vihan / vras)	Kerferé (vihan / vras)	
22656	Kergaele	Kergaëlé	
22667	Kergueau	Kerguéau	
22674	Kerilles (vihan / vras)	Kerillès 'vihan / vras)	
22676	Kerizoc	Kérizoc	
22677	Kerjegu	Kerjégu	
22679	Kerleo	Kerléo	
22680	Kermaregues	Kermaréguès	
22682	Kerneac’h	Kernéac'h	
22683	Kerneac’h an Traon	Kernéac'h an Traon	
22684	Kerneac’h Guidadou	Kernéac'h Guidadou	
22685	Kernevez Gorrebloue	Kernévèz Gorrébloué	
22686	Kernevez Lilia	Kernévèz Lila	
22687	Kernevez Loguivy	Keenévèz Loguivy	
22688	Kernezen	Kernézen	
22693	Kervelogan	Kervélogan	
22696	Kervener	Kervéner	
22699	Kerveogan	Kervéogan	
22700	Kerverec	Kervérec	
22707	Landevennec	Landévennec	
22709	Lannebeur	Lannébeur	
22716	Leure (Le)	Leuré (Le)	
22717	Lezerdot	Lézerdot	
22718	Lienen	Liénen	
22725	Menan	Ménan	
22726	Menez Perros	Ménèz Perros	
22727	Menez Scao	Ménèz Scao	
22729	Mescolle	Mescollé	
22733	Mesledanou	Meslédanou	
22734	Mesmelogan	Mesmélogan	
22736	Mesqueau	Mesquéau	
22737	Messeler	Messéler	
22738	Mez ar C’hosty	Mèz ar C'hosty	
22739	Mezaloret	Mèzaloret	
22740	Mezeozen	Mèzéozen	
22742	Milin Coat Quenan	Milin Coat Quénan	
22744	Mogueran	Moguéran	
22747	Odeveur	Odéveur	
22750	Pen ar Strejou	Pen ar Stréjou	
22752	Penquear	Penquéar	
22757	Pors Al Lez	Porz al Léz	
22762	Poul ar C’halvez	Poul ar C'halvèz	
22771	Prat Ledan	Prat Lédan	
22772	Prat Menan	Prat Ménan	
22780	Rananezy	Rananézy	
22790	Saint Quenan	Saint Quénan	
22794	Streat	Stréat	
22795	Streat Al Lec’h	Stréat al Lec'h	
22796	Streat an Ilis	Stréat an Ilis	
22797	Streat ar C’harnog	Stréat ar C'harnog	
22798	Streat Treuz	Stréat Treuz	
22799	Strejou	Stréjou	
22800	Tevezan (vihan / vras)	Tévézan (vihan / vras)	
22802	Toull Treaz	Toull Tréaz	
22804	Treguestan	Tréguestan	
22806	Tremeal	Tréméal	
22807	Tremenach	Tréménach	
22808	Treongar	Tréongar	
22809	Treouron	Tréouron	
22820	Corn Al Leach	Corn al Léach	
22879	Creac’h Kertanguy	Créac'h Kertanguy	
22896	Keregan	Kerégan	
22897	Kerenes	Kerénès	
22898	Kereol	Keréol	
22908	Kerlaouenan	Kerlaouénan	
22909	Kerleguer	Kerléguer	
22910	Kerleo	Kerléo	
22918	Kernaveno	Kernavéno	
22919	Kernevez	Kernévèz	
22927	Kerveguen	Kervéguen	
22928	Kervele	Kervélé	
22936	Kerzedoc	Kerzédoc	
22938	Landre	Landré	
22944	Lescreven	Lescréven	
22946	Lez (bras)	Léz (bras)	
22948	Menez an Ars	Ménèz an Ars	
22952	Pen ar Creach	Pen ar Créach	
22953	Pen ar Guear	Pen ar Guéar	
22959	Pont ar Screol	Pont ar Scréol	
22970	Strejou	Stréjou	
22971	Tanne	Tanné	
22976	Trefleach	Tréfléach	
22978	Treoure	Tréouré	
22987	Gorre Menihi	Gorré Ménihi	
23011	Screol	Scréol	
23028	Bois de Locqueran	Bois de Locquéran	
23029	Bremoder	Brémoder	
23031	Brenilour	Brénilour	
23034	Croix de Kredreal	Croix de Kerdréal	
23036	Dregan	Drégan	
23037	Estrevet Voan (rue An)	Estrévet Voan	
23040	Flibere	Flibéré	
23042	Gorre	Gorré	
23043	Gwendrez	Gwendrèz	
23044	Guenvez	Guenvèz	
23045	Guernevez	Guernévez	
23048	Kelarec	Kélarec	
23052	Kerdreal	Kerdréal	
23053	Keredan	Kerédan	
23054	Kereval	Keréval	
23056	Kerfreost	Kerfréost	
23060	Kergreac’h	Kergréac'h	
23062	Kerguelen	Kerguélen	
23066	Kerlean	Kerléan	
23069	Kermezeven	Kermézéven	
23081	Kervelec	Kervélec	
23091	Lesvenez	Lesvénez	
23094	Lezarouan	Lézarouan	
23095	Lingue	Lingué	
23097	Locqueran	Locquéran	
23099	Long Ael	Long Aël	
23103	Menez Bihan	Ménez Bihan	
23104	Menez Dregan	Ménez Drégan	
23105	Menez Guen	Ménez Guen	
23106	Menez Kergreach	Ménez Kergréach	
23107	Menez Kersugard	Ménez Kersugard	
23108	Menez Kervoazec	Ménez Kervoazec	
23109	Menez Pic	Ménez Pic	
23110	Menez Rheun	Ménez Rheun	
23111	Menez Saint Jean	Ménez Saint Jean	
23112	Menez Treveoc	Ménez Trévéoc	
23113	Menez Veil	Ménez Veil	
23118	Pen ar Menez	Pen ar Ménez	
23119	Penteven	Pentéven	
23127	Poulherve	Poulhervé	
23128	Rouedou (Le)	Rouédou (Le)	
23130	Roz Danielou	Roz Daniélou	
23140	Trebeuzec	Trébeuzec	
23141	Trevouedal	Trévouédal	
23142	Trevouzien	Trévouzien	
23168	Berzerel	Berzérel	
23171	Bregaran	Brégaran	
23176	Coat Menach	Coat Ménach	
23181	Cote du Salut	Côte du Salut	
23182	Creach Cunval	Créach Cunval	
23183	Creach Mellic	Créach Mellic	
23184	Creach Salaun	Créach Salaün	
23186	Deledan	Délédan	
23192	Guelet Quer	Guélet Quer	
23193	Gueletre	Guélétré	
23201	Kereole	Keréolé	
23204	Kerguelen	Kerguélen	
23208	Kerleven (- / vian)	Kerléven	
23214	Kersehen	Kerséhen	
23215	Kerselen	Kersélen	
23216	Kerveguen ar Groas	Kervéguen ar Groas	
23223	Lesfretin	Lesfrétin	
23224	Lestevenoc	Lestévénoc	
23226	Leure (Le)	Leuré (Le)	
23228	Metairie (La)	Métairie (La)	
23230	Nodegar	Nodégar	
23231	Pen ar Creach	Pen ar Créach	
23232	Pen ar Menez	Pen ar Ménèz	
23237	Pont ar C’halvez	Pont ar C'halvèz	
23250	Runeven	Runéven	
23252	Seaz (Le)	Séaz (Le)	
23254	Toraneach	Toranéach	
23255	Toubelenan	Toubélénan	
23257	Tregoarant	Trégoarant	
23258	Trever	Tréver	
23322	Becallaer	Bécallaër	
23323	Bothenez	Bothénez	
23327	Broheon	Brohéon	
23333	Coat ar Ferte	Coat ar Ferté	
23336	Coat Helary	Coat Hélary	
23341	Creac’h Cuden	Créac'h Cuden	
23351	Elien (L’)	Elien	
23354	Fume	Fumé	
23356	Garzelouarn	Garzélouarn	
23357	Glaira	Glaïra	
23359	Goasgorve	Goasgorvé	
23362	Goasouliet	Goasouillat	
23363	Goasveot	Goasvéot	
23366	Guerbihan	Guervian	
23371	Guervelar	Guervélar	
23380	Kerangoue	Kerangoué	
23385	Kerdiles	Kerdilès	
23389	Kergreac’h (- / huella)	Kergréac'h (- / huella)	
23392	Kerherve	Kerhervé	
23400	Kerleac’h Mat	Kerléac'h Mat	
23401	Kerleo	Kerléo	
23402	Kerleve	Kerlévé	
23403	Kerliezec	Kerlièzec	
23407	Kernebet	Kernébet	
23408	Kernevez	Kernévez	
23411	Kerseac’h	Kerséac'h	
23417	Kerveguen (ar Hoat / Poulpry)	Kervéguen (ar Hoat / Poulpry)	
23419	Kervezennec	Kervézennec	
23434	Lann Kerdiles	Lann Kerdilès	
23436	Lescloeden	Lescloëden	
23443	Lezanafar	Lézanafar	
23444	Lezinquit	Lézinquit	
23447	Melin ar Breon	Mélin ar Bréon	
23448	Menez Glaira	Ménez Glaïra	
23449	Meout	Méout	
23451	Mezanray	Mézanray	
23452	Mezanvrac’h	Mésanvrac'h	
23457	Moulin de Tremorgan	Moulin de Trémorgan	
23466	Pen an Alle	Pen an Allé	
23467	Pen an Allee Guervian	Pen an Allée Guervian	
23469	Pen ar Hoel	Pen ar Hoël	
23470	Pen ar Neach	Pen an Néach	
23478	Penquer Lescloeden	Penquer Lescloëden	
23496	Quelavern	Quélavern	
23497	Quelouarn	Quélouarn	
23501	Restedern	Restédern	
23503	Rivierou	Riviérou	
23509	Runeon	Runéon	
23518	Tossenou Mellen	Tossénou Mellen	
23525	Tremaec	Trémaëc	
23526	Trevidy	Trévidy	
23527	Trezer	Trézer	
23542	Convenant Kerherve	Convenant Kerhervé	
23548	Croas Kerherve	Croas Kerhervé	
23579	Rosbrezellou	Rosbrézellou	
23580	Run Kerherve	Run Kerhervé	
23592	Cohars (- / névez)	Cohars (- / névèz)	
23596	Croas Omnes	Croas Omnès	
23600	Feunteun Leach	Feunteun Léach	
23603	Goarem ar Menez	Goarem ar Ménèz	
23605	Guelennec	Guélennec	
23609	Keradedoc	Keradédoc	
23612	Keramezec	Keramézec	
23618	Keranguene	Keranguéné	
23620	Kerargroas (- / névez)	Kerargroas (- / névèz)	
23622	Kerastreat (bihan / bras)	Kerastréat (bihan / bras)	
23624	Kerberenes	Kerbérénès	
23630	Kercheron	Kerchéron	
23631	Kerd’herve	Kerd'hervé	
23633	Kereol	Keréol	
23634	Kereozen	Keréozen	
23636	Kerevars	Kerévars	
23637	Kerezan	Kerézan	
23640	Kergolleau	Kergolléau	
23645	Kerguelen	Kerguélen	
23657	Kerlaeron	Kerlaëron	
23659	Kerlevenez	Kerlévénèz	
23661	Kerlogue	Kerlogué	
23670	Kernevez	Kernévèz	
23673	Kerouman (- / névez)	Kerouman (- / névèz)	
23679	Kervadeza	Kervadéza	
23681	Kervean	Kervéan	
23682	Kerveat	Kervéat	
23683	Kerveledan	Kervélédan	
23693	Kerzeloc	Kerzéloc	
23699	Langueriec	Languériec	
23701	Lezeret	Lézéret	
23708	Moulin de Lezeret	Moulin de Lézéret	
23709	Milin Toare	Milin Toaré	
23715	Pen ar Creach (- / bihan)	Pen ar Créach (- / bihan)	
23717	Pen ar Streat	Pen ar Stréat	
23722	Pont l’Hopital	Pont l'Hôpital	
23726	Prat Lezoc	Prat Lézoc	
23730	Tourinques	Tourinquès	
23732	Tremeal (bihan / bras)	Tréméal (bihan / bras)	
23733	Tremillian	Trémillian	
23740	Gorre Kear	Gorré Kéar	
23765	Prat ar Vargues	Prat ar Varguès	
23771	Ty Névez	Ty Névèz	
23781	Chaussee (La)	Chaussée (La)	
23791	Garsplegeant	Garsplégeant	
23797	Gueletquer	Guéletquer	
23800	Guernevez	Guernévèz	
23804	Guirhoel	Guirhoël	
23813	Kergaer	Kergaër	
23817	Kermaze	Kermazé	
23819	Kernelecq	Kermélecq	
23824	Lanheric	Lanhéric	
23826	Lesmenez	Lesménèz	
23828	Mesqueau	Mesquéau	
23829	Metairie (La)	Métairie (La)	
23845	Quilliou Menez	Quilliou Ménèz	
23850	Roc’h Tredudon	Roc'h Trédudon	
23861	Traon ar Menez	Traon ar Ménèz	
23867	Ty Grean	Ty Gréan	
23868	Ty Névez (lotissement de)	Ty Névèz	
23896	Balaennou	Balaënnou	
23899	Cleguer	Cléguer	
23902	Creac’h ar Beuz	Créac'h ar Beuz	
23903	Creac’h ar C’hland	Créac'h arC'hland	
23904	Creac’h Eneour	Créac'h Enéour	
23905	Croas ar C’hure	Croas ar C'huré	
23907	Dievet (Le)	Diévet (Le)	
23910	Guernevez	Guernévèz	
23913	Kereoc (Hall / Mentoul)	Keréoc (Hall / Mentoul)	
23914	Kereval	Keréval	
23916	Kermone (bihan / bras)	Kermoné (bihan / bras)	
23921	Langueno	Languéno	
23925	Leureavel	Leuréavel	
23932	Menoignon	Mènoignon	
23934	Mesarpont	Mésarpont	
23935	Mesnean	Mesnéan	
23936	Mez ar Roc’h	Méz ar Roc'h	
23939	Pennou Creach	Pennou Créach	
23941	Pontanezen	Pontanézen	
23949	Queran	Quéran	
23950	Radenoc	Radénoc	
23955	Streat Veur	Stréat Veur	
23957	Treanton	Tréanton	
23958	Treberre	Tréberre	
23959	Tregueiller	Trégueiller	
23960	Trevigny	Trévigny	
24016	Brezal	Brézal	
24017	Brezalou	Brézalou	
24018	Castellere	Castellère	
24021	Coat Lez	Coat Léz	
24029	Guernevez	Guernévèz	
24035	Kerandivez	Kerandivèz	
24037	Kerbeneat	Kerbénéat	
24039	Kerdivez	Kerdivèz	
24041	Kerelle	Kerellé	
24044	Kergreguen	Kergréguen	
24054	Kerjezegou	Kerjézégou	
24058	Kerouledic	Keroulédic	
24067	Locmelar	Locmélar	
24070	Metairie (La grande)	Métairie (La grande)	
24073	Mezarnou	Mézarnou	
24074	Mezou (Le)	Mézou (Le)	
24076	Moulin de Brezal	Moulin de Brézal	
24083	Poulbroen	Poulbroën	
24087	Prat Ledan	Prat Lédan	
24089	Queleron	Quéléron	
24094	Terrienou	Terriénou	
24095	Traonien Querne	Traonien Querné	
24097	Vieille Metairie (La)	Vieille Métairie (La)	
24115	Kerhere	Kerhéré	
24118	Kerroue	Kerroué	
24125	Milin Mean	Milin Méan	
24132	Petite Metairie (La)	Petite Métairie (La)	
24136	Poulhoateozen	Poulhoatéozen	
24148	Begavel	Bégavel	
24153	Brehichen	Bréhichen	
24154	Brehounic	Bréhounic	
24157	Bretouare	Brétouaré	
24168	Creach Ill	Créach Ill	
24169	Creach Oual	Créach Oual	
24171	Croazou	Croazou	
24172	Delezou (An)	Délézou (An)	
24174	Douarez	Douarèz	
24175	Enezou	Enézou	
24176	Feunteun Névez	Feunteun Névèz	
24177	Frede	Frédé	
24182	Gouezen ar Roue	Gouézen ar Roué	
24183	Guernevez (bras / creis / vian)	Guernévèz (vras / creis / vian)	
24187	Kelornou	Kélornou	
24189	Kerames	Keramès	
24191	Kerandevez	Kerandévèz	
24195	Kerberenes	Kerbérénès	
24197	Kerderne	Kerderné	
24198	Kerdezant	Kerdézant	
24199	Kerdivez	Kerdivèz	
24200	Kerelon	Kerélon	
24202	Kereozen	Keréozen	
24203	Kerever	Keréver	
24210	Kergouledic	Kergoulédic	
24213	Kerguelen	Kerguélen	
24218	Kerilles	Kerillès	
24224	Kerjegu (al Liorzou / an Arvor)	Kerjégu (al Liorzou / an Arvor)	
24227	Kerlea	Kerléa	
24231	Kermoguene	Kermoguéné	
24234	Kerneach (bihan / bras)	Kernéach (bihan / bras)	
24235	Kerneis	Kernéis	
24240	Keroulle	Keroullé	
24248	Kervean	Kervéan	
24249	Kerveguen (- / creis / vras)	Kervéguen (- / creis / vras)	
24250	Kerveguen ar Groas	Kervéguen ar Groas	
24252	Kerveret (vihan / vras)	Kervéret (vihan / vras)	
24257	Landeguiach (vihan / vras)	Landéguiach (vihan / vras)	
24259	Lannener	Lannéner	
24262	Lanzeon	Lanzéon	
24269	Lezeudeuzi	Lézeudeuzi	
24274	Maille	Maillé	
24275	Menez ar C’hour	Ménèz ar C'hour	
24276	Menez ar Vourn	Ménèz ar Vourn	
24277	Mescolle	Mescollé	
24278	Mestane	Mestané	
24279	Metairie de Chateaufur	Métairie de Châteaufur	
24280	Metairie de Maille	Métairie de Maillé	
24281	Metairie Neuve (La)	Métairie Neuve (La)	
24292	Pen ar Groas (- / Frede / Maille)	Pen ar Groas (- / Frédé / Maillé)	
24304	Pont Mean	Pont Méan	
24313	Prat ar Gouezou	Prat ar Gouézou	
24315	Prat Mescolle	Prat Mescollé	
24316	Prat Neon	Prat Néon	
24319	Revine	Révine	
24329	Streat ar Vran	Stréat ar Vran	
24334	Trevegot	Trévégot	
24342	Ty Névez Maille	Ty Névèz Maillé	
24343	Ty Névez ar Vourn	Ty Névèz ar Vourn	
24345	Venec (Le)	Vénec (Le)	
24392	Goas ar Guelen	Goas ar Guélen	
24394	Ker Andre	Ker André	
24406	Kerguevarrec	Kerguévarrec	
24413	Kernevez	Kernévez	
24423	Landrevarzec	Landrévarzec	
24457	Moulin Hezec	Moulin Hézec	
24468	Boissiere (La)	Boissière (La)	
24469	Castel an Trebez	Castel an Trébez	
24475	Coatelan (allée de)	Coatélan	
24486	Fume (Le)	Fumé (Le)	
24489	Goasmemen	Goasmémen	
24514	Kerjezequel	Kerjézéquel	
24523	Kernevez	Kernévez	
24527	Kerroue	Kerroué	
24532	Kerveguen	Kervéguen	
24533	Kerveleyen	Kervéleyen	
24539	Lestrezec (huella / izella)	Lestrézec	
24540	Lezarzou	Lézarzou	
24549	Moulin de Coatelan	Moulin de Coatélan	
24550	Moulin de la Boissiere	Moulin de la Boissière	
24553	Moulin des Pres	Moulin des Prés	
24555	Moulin Drezec	Moulin Drézec	
24561	Odeveur	Odéveur	
24566	Pen an Alle	Pen an Allé	
24577	Pont Meen	Pont Méen	
24582	Queledern	Quélédern	
24583	Quelennec	Quélennec	
24584	Quelern	Quélern	
24586	Roch Ledan	Roch Lédan	
24589	Roz an Heol	Roz an Héol	
24592	Stannenic	Stannénic	
24593	Tier Goz	Tièr Goz	
24594	Tier Névez	Tièr Névez	
24596	Tregunvez	Trégunvez	
24599	Velery Vras	Véléry Vras	
24604	Belouet	Bélouet	
24633	Port Nenez	Port Nénèz	
24643	Creach Cann	Créach Cann	
24645	Drevez (vihan / vraz)	Drévèz (vihan / vraz)	
24646	Gouezou	Gouézou	
24647	Helles	Hellés	
24649	Keradec (nevez / vraz)	Keradec (névez / vraz)	
24664	Kereol	Keréol	
24665	Kereon	Keréon	
24668	Kerfrances	Kerfrancès	
24673	Kergonvelen	Kergonvélen	
24675	Kergounezoc (vihan / vraz)	Kergounézoc	
24677	Kerguerezen	Kerguérézen	
24682	Kerielen	Keriélen	
24683	Kerilies	Keriliès	
24685	Kerinizan (Coz / nevez)	Kerinizan (coz / névèz)	
24687	Kerizaouen (nevez / vihan / vraz)	Kerizaouen (névèz / vhan / vraz)	
24688	Kerleo	Kerléo	
24689	Kermaidic	Kermaïdic	
24691	Kernaeret	Kernaëret	
24692	Kerneveno	Kernévéno	
24693	Kernevez	Kernévèz	
24701	Kerveat	Kervéat	
24704	Kervrezel	Kervrézel	
24707	Landreviry	Landréviry	
24708	Langonery	Langonéry	
24717	Mabetor	Mabétor	
24718	Mesgouez	Mesgouéz	
24719	Mez Yar	Méz Yar	
24726	Pen ar Creach	Pen ar Créach	
24732	Penn ar Guear	Penn ar Guéar	
24745	Streat Ledan	Stréat Lédan	
24754	Tregarn	Trégarn	
24757	Ty Coz (- / nevez)	Ty Coz (- / (névèz)	
24759	Ty Névez	Ty Névèz	
24803	Caelen	Caëlen	
24808	Corn ar Queffelec	Corn ar Queffélec	
24811	Creo (Le)	Créo (Le)	
24819	Garena	Garéna	
24822	Gorrequear	Gorréquéar	
24823	Gouezen Simon	Gouézen Simon	
24831	Keraredeau	Kerarédeau	
24832	Kerastreat	Kerastréat	
24841	Kerenor	Kerénor	
24859	Kerleo	Kerléo	
24860	Kerliezoc	Kerliézoc	
24865	Kernaeret	Kernaëret	
24866	Kernevez	Kernévèz	
24867	Kernevez Balanan	Kernévèz Balanan	
24869	Keroue	Keroué	
