article_id,vedette,vedette_orig,localisationde,dpt_code,canton_code,localisationco,localisationco_orig,NCCENR_orig,insee_code,method,reference
PO9-03289,Quartier,Quartier,Puy-de-Dôme,63,Pionsat,none,none,Quartier,Quartier (63293),dpt_exact,     Quartier  Le      Puy de Dôme     con de Pionsat       Carterias  rector  176 b      Le Quartier  prior  220 a      Quarterium  curatus  prior  234 b    
PO9-03292,Queuille,Queuille,Puy-de-Dôme,63,Manzat,none,none,Queuille,Queuille (63294),dpt_exact,     Queuille     Puy de Dôme     con de Manzat       Colha  178 a    
PO9-03307,Randan,Randan,Puy-de-Dôme,63,Riom,none,none,Randan,Randan (63295),dpt_exact,     Randan     Puy de Dôme     con de Riom     arrt de Riom       Randans  169 c  curatus  215 d    
PO9-03337,Rentieres,Rentières,Puy-de-Dôme,63,Ardes-sur-Couze,none,none,Rentières,Rentieres (63299),dpt_exact,     Rentières     Puy de Dôme     con d Ardes sur Couze       Razanteyras  priorissa  207 b      Resenterarie  prior  156 b      Rezenterias  priorissa  227 e    
PO9-03366,Riom,Riom,Puy-de-Dôme,63,none,none,none,Riom,Riom (63300),dpt_exact,     Riom     Puy de Dôme       Riomum  230 b  collegium  213 c  Sanctus Amabilis  abbas  163 c  230 a  Sanctus Johannes  163 c    
PO9-03369,Ris,Ris,Puy-de-Dôme,63,Châteldon,none,none,Ris,Ris (63301),dpt_exact,     Ris     Puy de Dôme     con de Châteldon       Rivi  189 a  218 b  prior  240 a    
PO9-03378,Roche Blanche,Roche-Blanche,Puy-de-Dôme,63,Veyre-Monton,none,none,Roche-Blanche,Roche Blanche (63302),dpt_exact,     Roche Blanche  La      Puy de Dôme     con de Veyre Monton       La Rocha  205 b    
PO9-03382,Roche d Agoux,Roche-d’Agoux,Puy-de-Dôme,63,Pionsat,none,none,Roche-d'Agoux,Roche d Agoux (63304),dpt_exact,     Roche d Agoux     Puy de Dôme     con de Pionsat       Rochedagos  prior  176 a      Rochedegoux  prior  219 e      Rochedagoux  234 a    
PO9-03386,Rochefort Montagne,Rochefort-Montagne,Puy-de-Dôme,63,Clermont-Ferrand,none,none,Rochefort-Montagne,Rochefort Montagne (63305),dpt_exact,     Rochefort Montagne     Puy de Dôme     con de Clermont Ferrand     arrt de Clermont Ferrand       Rochaffort  165 b      Ruppis fortis  archipresbiteratus  164 167  222  234    
PO9-03400,Romagnat,Romagnat,Puy-de-Dôme,63,Clermont-Ferrand-sud,none,none,Romagnat,Romagnat (63307),dpt_exact,     Romagnat     Puy de Dôme     con de Clermont Ferrand sud       Romanhat  164 a    
PO9-03454,Royat,Royat,Puy-de-Dôme,63,Clermont-Ferrand-nord,none,none,Royat,Royat (63308),dpt_exact,     Royat     Puy de Dôme     con de Clermont Ferrand nord       Royat  163 f      Rubiacus  prior  212 b  230 a    
PO9-03485,Saillant,Saillant,Puy-de-Dôme,63,Viverols,none,none,Saillant,Saillant (63309),dpt_exact,     Saillant     Puy de Dôme     con de Viverols       Saillens  prioratus  237 a      Salhans  vicarius perpetuus  196 b      Salhens  prior  226 c    
PO9-03494,Saint Agoulin,Saint-Agoulin,Puy-de-Dôme,63,Aigueperse,none,none,Saint-Agoulin,Saint Agoulin (63311),dpt_exact,     Saint Agoulin     Puy de Dôme     con d Aigueperse       Sanctus Aquilinus  173 b    
PO9-03505,Saint Alyre d Arlanc,Saint-Alyre-d’Arlanc,Puy-de-Dôme,63,Arlanc,none,none,Saint-Alyre-d'Arlanc,Saint Alyre d Arlanc (63312),dpt_exact,     Saint Alyre d Arlanc     Puy de Dôme     con d Arlanc       Sancta Illidia  vicarius perpetuus  196 d    
PO9-03506,Saint Alyre es Montagne,Saint-Alyre-ès-Montagne,Puy-de-Dôme,63,Ardes-sur-Couze,none,none,Saint-Alyre-ès-Montagne,>,dpt_exact,     Saint Alyre ès Montagne     Puy de Dôme     con d Ardes sur Couze       Sanctus Illidius  curatus  157 b  227 f      Sanctus Illidius in Montanis  207 b    
PO9-03533,Saint Amant Roche Savine,Saint-Amant-Roche-Savine,Puy-de-Dôme,63,Thiers,none,none,Saint-Amant-Roche-Savine,Saint Amant Roche Savine (63314),dpt_exact,     Saint Amant Roche Savine     Puy de Dôme     con de Thiers     arrt de Thiers       Sanctus Amancius  197 c    
PO9-03534,Saint Amant Tallende,Saint-Amant-Tallende,Puy-de-Dôme,63,Clermont-Ferrand,none,none,Saint-Amant-Tallende,Saint Amant Tallende (63315),dpt_exact,     Saint Amant Tallende     Puy de Dôme     con de Clermont Ferrand     arrt de Clermont Ferrand       Sanctus Amancius  153 a  205 a    
PO9-03547,Saint Andre le Coq,Saint-André-le-Coq,Puy-de-Dôme,63,Randan,none,none,Saint-André-le-Coq,Saint Andre le Coq (63317),dpt_exact,     Saint André le Coq     Puy de Dôme     con de Randan       Sanctus Andreas  172 c    
PO9-03550,Saint Angel,Saint-Angel,Puy-de-Dôme,63,Manzat,none,none,Saint-Angel,Saint Angel (63318),dpt_exact,          Saint Angel     Puy de Dôme     con de Manzat       Sanctus Angelus  rector  179 a    
PO9-03551,Saint Antheme,Saint-Anthême,Puy-de-Dôme,63,Thiers,none,none,Saint-Anthème,Saint Antheme (63319),dpt_exact,     Saint Anthême     Puy de Dôme     con de Thiers     arrt de Thiers       Sanctus Arthemius  196 a      Sanctus Emptemnius  prior  227 a    
PO9-03576,Saint Avit,Saint-Avit,Puy-de-Dôme,63,Pontaumur,none,none,Saint-Avit,Saint Avit (63320),dpt_exact,     Saint Avit     Puy de Dôme     con de Pontaumur       Sanctus Avitus  168 c  curatus  221 d    
PO9-03581,Saint Babel,Saint-Babel,Puy-de-Dôme,63,Issoire,none,none,Saint-Babel,Saint Babel (63321),dpt_exact,     Saint Babel     Puy de Dôme     con d Issoire       Sanctus Babillus  191 c    
PO9-03595,Saint Beauzire,Saint-Beauzire,Puy-de-Dôme,63,Ennezat,none,none,Saint-Beauzire,Saint Beauzire (63322),dpt_exact,     Saint Beauzire     Puy de Dôme     con d Ennezat       Sanctus Baudelius  vicarius perpetuus  163 a    
PO9-03620,Saint Bonnet le Bourg,Saint-Bonnet-le-Bourg,Puy-de-Dôme,63,Saint-Germain-l’Herm,none,none,Saint-Bonnet-le-Bourg,Saint Bonnet le Bourg (63323),dpt_exact,     Saint Bonnet le Bourg     Puy de Dôme     con de Saint Germain l Herm       Sanctus Bonitus de Burgo  vicarius perpetuus  196 b    
PO9-03621,Saint Bonnet le Chastel,Saint-Bonnet-le-Chastel,Puy-de-Dôme,63,Saint-Germain-l’Herm,none,none,Saint-Bonnet-le-Chastel,Saint Bonnet le Chastel (63324),dpt_exact,     Saint Bonnet le Chastel     Puy de Dôme     con de Saint Germain l Herm       Sanctus Bonitus de Castro  197 b    
PO9-03624,Saint Bonnet les Allier,Saint-Bonnet-lès-Allier,Puy-de-Dôme,63,Vertaizon,none,none,Saint-Bonnet-lès-Allier,Saint Bonnet les Allier (63325),dpt_exact,     Saint Bonnet lès Allier     Puy de Dôme     con de Vertaizon       Sanctus Bonitus  193 a    
PO9-03627,Saint Bonnet pres Orcival,Saint-Bonnet-près-Orcival,Puy-de-Dôme,63,Rochefort-Montagne,none,none,Saint-Bonnet-près-Orcival,Saint Bonnet pres Orcival (63326),dpt_exact,     Saint Bonnet près Orcival     Puy de Dôme     con de Rochefort Montagne       Sanctus Bonitus  165 a    
PO9-03628,Saint Bonnet pres Riom,Saint-Bonnet-près-Riom,Puy-de-Dôme,63,Riom-est,none,none,Saint-Bonnet-près-Riom,Saint Bonnet pres Riom (63327),dpt_exact,     Saint Bonnet près Riom     Puy de Dôme     con de Riom est       Sanctus Bonitus  179 a    
PO9-03677,Saint Cirgues sur Couze,Saint-Cirgues-sur-Couze,Puy-de-Dôme,63,Champeix,none,none,Saint-Cirgues-sur-Couze,Saint Cirgues sur Couze (63330),dpt_exact,     Saint Cirgues sur Couze     Puy de Dôme     con de Champeix       Sanctus Ciricus  155 b  201 c    
PO9-03693,Saint Clement de Regnat,Saint-Clément-de-Régnat,Puy-de-Dôme,63,Randan,none,none,Saint-Clément-de-Régnat,Saint Clement de Regnat (63332),dpt_exact,     Saint Clément de Régnat     Puy de Dôme     con de Randan       Sanctus Clemens  172 a    
PO9-03721,Saint Denis Combarnazat,Saint-Denis-Combarnazat,Puy-de-Dôme,63,Randan,none,none,Saint-Denis-Combarnazat,Saint Denis Combarnazat (63333),dpt_exact,     Saint Denis Combarnazat     Puy de Dôme     con de Randan       Sanctus Dompninus  173 a  prior  214 a    
PO9-03733,Saint Dier d Auvergne,Saint-Dier-d’Auvergne,Puy-de-Dôme,63,Clermont-Ferrand,none,none,Saint-Dier-d'Auvergne,Saint Dier d Auvergne (63334),dpt_exact,     Saint Dier d Auvergne     Puy de Dôme     con de Clermont Ferrand     arrt de Clermont Ferrand       Sanctus Desiderius  prior  195 a  215 d  238 a    
PO9-03734,Saint Diery,Saint-Diéry,Puy-de-Dôme,63,Besse,none,none,Saint-Diéry,Saint Diery (63335),dpt_exact,     Saint Diéry     Puy de Dôme     con de Besse       Sanctus Desiderius  153 b  204 c  prior  224 c    
PO9-03739,Saint Donat,Saint-Donat,Puy-de-Dôme,63,Latour-d’Auvergne,none,none,Saint-Donat,Saint Donat (63336),dpt_exact,     Saint Donat     Puy de Dôme     con de Latour d Auvergne       Sanctus Donatus  rector  165 d  167 b    
PO9-03818,Saint Eloy les Mines,Saint-Éloy-les-Mines,Puy-de-Dôme,63,Montaigut-en-Combraille,none,none,Saint-Éloy-les-Mines,Saint Eloy les Mines (63338),dpt_exact,     Saint Éloy les Mines     Puy de Dôme     con de Montaigut en Combraille       Sanctus Eligius  175 a    
PO9-03835,Saint Etienne des Champs,Saint-Étienne-des-Champs,Puy-de-Dôme,63,Pontaumur,none,none,Saint-Étienne-des-Champs,Saint Etienne des Champs (63339),dpt_exact,     Saint Étienne des Champs     Puy de Dôme     con de Pontaumur       Sanctus Stephanus  167 b    
PO9-03848,Saint Etienne sur Usson,Saint-Étienne-sur-Usson,Puy-de-Dôme,63,Sauxillanges,none,none,Saint-Étienne-sur-Usson,Saint Etienne sur Usson (63340),dpt_exact,     Saint Étienne sur Usson     Puy de Dôme     con de Sauxillanges       Sanctus Stephanus  199 d  prior  225 e    
PO9-03863,Saint Ferreol des Cotes,Saint-Ferréol-des-Côtes,Puy-de-Dôme,63,Ambert,none,none,Saint-Ferréol-des-Côtes,Saint Ferreol des Cotes (63341),dpt_exact,     Saint Ferréol des Côtes     Puy de Dôme     con d Ambert       Sanctus Ferreolus  curatus  198 b      Sanctus Ferriolus  prior  226 e    
PO9-03870,Saint Floret,Saint-Floret,Puy-de-Dôme,63,Champeix,none,none,Saint-Floret,Saint Floret (63342),dpt_exact,     Saint Floret     Puy de Dôme     con de Champeix       Sanctus Florus  202 a      Sanctus Florus de Castro  curatus  155 a    
PO9-03886,Saint Gal sur Sioule,Saint-Gal-sur-Sioule,Puy-de-Dôme,63,Menat,none,none,Saint-Gal-sur-Sioule,Saint Gal sur Sioule (63344),dpt_exact,     Saint Gal sur Sioule     Puy de Dôme     con de Menat       Sanctus Gallus  173 a    
PO9-03890,Saint Genes Champanelle,Saint-Genès-Champanelle,Puy-de-Dôme,63,Clermont-Ferrand-sud-ouest,none,none,Saint-Genès-Champanelle,Saint Genes Champanelle (63345),dpt_exact,     Saint Genès Champanelle     Puy de Dôme     con de Clermont Ferrand sud ouest       Sanctus Genesius  204 a      Champanalhas  prior  224 d      Campanelhas  154 d    
PO9-03891,Saint Genes Champespe,Saint-Genès-Champespe,Puy-de-Dôme,63,Latour-d’Auvergne,none,none,Saint-Genès-Champespe,Saint Genes Champespe (63346),dpt_exact,     Saint Genès Champespe     Puy de Dôme     con de Latour d Auvergne       Sanctus Genesius de Champespa  167 a    
PO9-03892,Saint Genes du Retz,Saint-Genès-du-Retz,Puy-de-Dôme,63,Aigueperse,none,none,Saint-Genès-du-Retz,Saint Genes du Retz (63347),dpt_exact,     Saint Genès du Retz     Puy de Dôme     con d Aigueperse       Sanctus Genesius  prior  172 c      Sanctus Genesius de Rethe  prior  231 b      Genesius de Roche  prior  214 d    
PO9-03893,Saint Genes la Tourette,Saint-Genès-la-Tourette,Puy-de-Dôme,63,Sauxillanges,none,none,Saint-Genès-la-Tourette,Saint Genes la Tourette (63348),dpt_exact,     Saint Genès la Tourette     Puy de Dôme     con de Sauxillanges       Sanctus Genesius  200 a    
PO9-03919,Saint Georges de Mons,Saint-Georges-de-Mons,Puy-de-Dôme,63,Manzat,none,none,Saint-Georges-de-Mons,Saint Georges de Mons (63349),dpt_exact,     Saint Georges de Mons     Puy de Dôme     con de Manzat       Mohons Sancti Georgii  178 b      Sanctus Georgius de Montibus  prior  220 d    
PO9-03954,Saint Germain l Herm,Saint-Germain-l’Herm,Puy-de-Dôme,63,Thiers,none,none,Saint-Germain-l'Herm,Saint Germain l Herm (63353),dpt_exact,     Saint Germain l Herm     Puy de Dôme     con de Thiers     arrt de Thiers       Sanctus Germanus Lerm  prior  199 c  225 c  237 b    
PO9-03951,Saint Germain Lembron,Saint-Germain-Lembron,Puy-de-Dôme,63,Issoire,none,none,Saint-Germain-Lembron,Saint Germain Lembron (63352),dpt_exact,     Saint Germain Lembron     Puy de Dôme     con d Issoire     arrt d Issoire       Sanctus Clemens  199 a      Sanctus Germanus de Ambronio  capitulum  237 b      Sanctus Germanus Lambront  199 a      Sanctus Germanus Lembront  curatus  226 b  capitulum  sacrista  226 b    
PO9-03956,Saint Germain pres Herment,Saint-Germain-près-Herment,Puy-de-Dôme,63,Herment,none,none,Saint-Germain-près-Herment,Saint Germain pres Herment (63351),dpt_exact,     Saint Germain près Herment     Puy de Dôme     con d Herment       Sanctus Germanus  166 c      Sanctus Germanus prope Hermentum  prior  221 f      Sanctus Germanus subtus Hermentum  222 b    
PO9-03962,Saint Gervais d Auvergne,Saint-Gervais-d’Auvergne,Puy-de-Dôme,63,Riom,none,none,Saint-Gervais-d'Auvergne,Saint Gervais d Auvergne (63354),dpt_exact,     Saint Gervais d Auvergne     Puy de Dôme     con de Riom     arrt de Riom       Sanctus Gervasius  rector  176 c  curatus  prior  234 b    
PO9-03963,Saint Gervais sous Meymont,Saint-Gervais-sous-Meymont,Puy-de-Dôme,63,Olliergues,none,none,Saint-Gervais-sous-Meymont,Saint Gervais sous Meymont (63355),dpt_exact,     Saint Gervais sous Meymont     Puy de Dôme     con d Olliergues       Sanctus Gervasius  194 d  prior  215 e    
PO9-03965,Saint Gervazy,Saint-Gervazy,Puy-de-Dôme,63,Saint-Germain-Lembron,none,none,Saint-Gervazy,Saint Gervazy (63356),dpt_exact,     Saint Gervazy     Puy de Dôme     con de Saint Germain Lembron       Sanctus Gervasius  curatus  156 c  207 a    
PO9-03982,Saint Herent,Saint-Hérent,Puy-de-Dôme,63,Ardes-sur-Couze,none,none,Saint-Hérent,Saint Herent (63357),dpt_exact,     Saint Hérent     Puy de Dôme     con d Ardes sur Couze       Sanctus Heremus  prior  225 b      Sanctus Herennius  prior  156 b      Sanctus Herennus  prior  203 b    
PO9-03998,Saint Hilaire la Croix,Saint-Hilaire-la-Croix,Puy-de-Dôme,63,Combronde,none,none,Saint-Hilaire-la-Croix,Saint Hilaire la Croix (63358),dpt_exact,     Saint Hilaire la Croix     Puy de Dôme     con de Combronde       Lacus Rubeus  prior  172 b  214 e  231 a      Sanctus Ylarius  172 b    
PO9-04003,Saint Hilaire les Monges,Saint-Hilaire-les-Monges,Puy-de-Dôme,63,Pontaumur,none,none,Saint-Hilaire-les-Monges,Saint Hilaire les Monges (63359),dpt_exact,     Saint Hilaire les Monges     Puy de Dôme     con de Pontaumur       Montel Sancti Alari  168 a    
PO9-04020,Saint Ignat,Saint-Ignat,Puy-de-Dôme,63,Ennezat,none,none,Saint-Ignat,Saint Ignat (63362),dpt_exact,     Saint Ignat     Puy de Dôme     con d Ennezat       Sanctus Ygnacius  174 b    
PO9-04057,Saint Jean d Heurs,Saint-Jean-d’Heurs,Puy-de-Dôme,63,Lezoux,none,none,Saint-Jean-d'Heurs,Saint Jean d Heurs (63364),dpt_exact,     Saint Jean d Heurs     Puy de Dôme     con de Lezoux       Eurs  191 c      Uers  curatus  217 d    
PO9-04055,Saint Jean des Ollieres,Saint-Jean-des-Ollières,Puy-de-Dôme,63,Saint-Dier-d’Auvergne,none,none,Saint-Jean-des-Ollières,Saint Jean des Ollieres (63365),dpt_exact,     Saint Jean des Ollières     Puy de Dôme     con de Saint Dier d Auvergne       Sanctus Johannes de las Oleyras  194 c    
PO9-04061,Saint Jean en Val,Saint-Jean-en-Val,Puy-de-Dôme,63,Sauxillanges,none,none,Saint-Jean-en-Val,Saint Jean en Val (63366),dpt_exact,     Saint Jean en Val     Puy de Dôme     con de Sauxillanges       Sanctus Johannes de Valle  201 a  prior  225 f    
PO9-04088,Saint Julien de Coppel,Saint-Julien-de-Coppel,Puy-de-Dôme,63,Billom,none,none,Saint-Julien-de-Coppel,Saint Julien de Coppel (63368),dpt_exact,     Saint Julien de Coppel     Puy de Dôme     con de Billom       Sanctus Julianus  189 c  curatus  217 b    
PO9-04107,Saint Julien la Geneste,Saint-Julien-la-Geneste,Puy-de-Dôme,63,Saint-Gervais-d’Auvergne,none,none,Saint-Julien-la-Geneste,Saint Julien la Geneste (63369),dpt_exact,     Saint Julien la Geneste     Puy de Dôme     con de Saint Gervais d Auvergne       Sanctus Julianus  rector  176 b    
PO9-04118,Saint Julien Puy Laveze,Saint-Julien-Puy-Lavèze,Puy-de-Dôme,63,Bourg-Lastic,none,none,Saint-Julien-Puy-Lavèze,Saint Julien Puy Laveze (63370),dpt_exact,     Saint Julien Puy Lavèze     Puy de Dôme     con de Bourg Lastic       Sanctus Julianus  166 d    
PO9-04131,Saint Laure,Saint-Laure,Puy-de-Dôme,63,Ennezat,none,none,Saint-Laure,Saint Laure (63372),dpt_exact,     Saint Laure     Puy de Dôme     con d Ennezat       Sanctus Laurus  174 c    
PO9-04171,Saint Maigner,Saint-Maigner,Puy-de-Dôme,63,Pionsat,none,none,Saint-Maigner,Saint Maigner (63373),dpt_exact,     Saint Maigner     Puy de Dôme     con de Pionsat       Sanctus Magnerius  176 a    
PO9-04256,Saint Martin d Ollieres,Saint-Martin-d’Ollières,Puy-de-Dôme,63,Jumeaux,none,none,Saint-Martin-d'Ollières,Saint Martin d Ollieres (63376),dpt_exact,     Saint Martin d Ollières     Puy de Dôme     con de Jumeaux       Oleiras  267 c      Sanctus Martinus de Oleriis  260 d    
PO9-04246,Saint Martin des Olmes,Saint-Martin-des-Olmes,Puy-de-Dôme,63,Ambert,none,none,Saint-Martin-des-Olmes,Saint Martin des Olmes (63374),dpt_exact,     Saint Martin des Olmes     Puy de Dôme     con d Ambert       Sanctus Martinus  195 b      Sanctus Martinus de Ulmis  curatus  227 c    
PO9-04247,Saint Martin des Plains,Saint-Martin-des-Plains,Puy-de-Dôme,63,Sauxillanges,none,none,Saint-Martin-des-Plains,Saint Martin des Plains (63375),dpt_exact,     Saint Martin des Plains     Puy de Dôme     con de Sauxillanges       Sanctus Martinus de Planis  prior  226 a      Sanctus Martinus des Plas  201 a    
PO9-04300,Saint Maurice pres Pionsat,Saint-Maurice-près-Pionsat,Puy-de-Dôme,63,Pionsat,none,none,Saint-Maurice-près-Pionsat,Saint Maurice pres Pionsat (63377),dpt_exact,     Saint Maurice près Pionsat     Puy de Dôme     con de Pionsat       Sanctus Mauritius  175 c    
PO9-04335,Saint Myon,Saint-Myon,Puy-de-Dôme,63,Combronde,none,none,Saint-Myon,Saint Myon (63379),dpt_exact,     Saint Myon     Puy de Dôme     con de Combronde       Sanctus Medulphus  178 c    
PO9-04340,Saint Nectaire,Saint-Nectaire,Puy-de-Dôme,63,Champeix,none,none,Saint-Nectaire,Saint Nectaire (63380),dpt_exact,     Saint Nectaire     Puy de Dôme     con de Champeix       Sanctus Necterius  153 b  204 b  prior  204 b  224 b  235 b    
PO9-04361,Saint Pardoux,Saint-Pardoux,Puy-de-Dôme,63,Menat,none,none,Saint-Pardoux,Saint Pardoux (63382),dpt_exact,     Saint Pardoux     Puy de Dôme     con de Menat       Sanctus Pedulphus  172 c    
PO9-04397,Saint Pierre Colamine,Saint-Pierre-Colamine,Puy-de-Dôme,63,Besse,none,none,Saint-Pierre-Colamine,Saint Pierre Colamine (63383),dpt_exact,     Saint Pierre Colamine     Puy de Dôme     con de Besse       Colaminas  153 b      Colaminas lo Poy  prior  155 g      Colaminas le Poy  prior  202 b      Colaminas lo Puy  prior  225 b    
PO9-04441,Saint Pierre le Chastel,Saint-Pierre-le-Chastel,Puy-de-Dôme,63,Pontgibaud,none,none,Saint-Pierre-le-Chastel,Saint Pierre le Chastel (63385),dpt_exact,     Saint Pierre le Chastel     Puy de Dôme     con de Pontgibaud       Sanctus Petrus de Chastel  169 b      Sanctus Petrus de Castro  163 e  prior  221 a    
PO9-04446,Saint Pierre Roche,Saint-Pierre-Roche,Puy-de-Dôme,63,Rochefort-Montagne,none,none,Saint-Pierre-Roche,Saint Pierre Roche (63386),dpt_exact,     Saint Pierre Roche     Puy de Dôme     con de Rochefort Montagne       La Rocha  167 a    
PO9-04460,Saint Priest Bramefant,Saint-Priest-Bramefant,Puy-de-Dôme,63,Randan,none,none,Saint-Priest-Bramefant,Saint Priest Bramefant (63387),dpt_exact,     Saint Priest Bramefant     Puy de Dôme     con de Randan       Sanctus Prejectus de Bramaffan  173 a    
PO9-04462,Saint Priest des Champs,Saint-Priest-des-Champs,Puy-de-Dôme,63,Saint-Gervais-d’Auvergne,none,none,Saint-Priest-des-Champs,Saint Priest des Champs (63388),dpt_exact,     Saint Priest des Champs     Puy de Dôme     con de Saint Gervais d Auvergne       Sanctus Prejectus  167 c  curatus  221 d  233 b  prior  221 c  233 b    
PO9-04494,Saint Quintin sur Sioule,Saint-Quintin-sur-Sioule,Puy-de-Dôme,63,Menat,none,none,Saint-Quintin-sur-Sioule,Saint Quintin sur Sioule (63390),dpt_exact,     Saint Quintin sur Sioule     Puy de Dôme     con de Menat       Sanctus Quintinus  172 b    
