Article,Vedette,Type vedette,Candidat,INSEE,Définition
DT73-09101,Trois-Marches,,vallées du torrent de Belleville et des Allues,,"fait communiquer les vallées du torrent de Belleville et des Allues par les hameaux de Saint-Marcel, des Granges et de Feniaz (commune de Saint-Martin-de-Belleville)."
DT73-09102,Trois Marches,,col de la Lune,,"dans le bassin de Moûtiers, sur les confins des 715des Alluescommunes de Saint-Martin-de-Belleville et , entre le col de la Lune et le col de la Chambre ou du Péclet ; altitude, 2.689 mètres."
DT73-09102,Trois Marches,,col de la Chambre ou du Péclet,,"dans le bassin de Moûtiers, sur les confins des 715des Alluescommunes de Saint-Martin-de-Belleville et , entre le col de la Lune et le col de la Chambre ou du Péclet ; altitude, 2.689 mètres."
DT73-09106,Trona,,col de la Carre,,"dans le bassin de St-Jean-de-Maurienne, sur Bonneval, entre le col de la Carre et le col de Séa."
DT73-09106,Trona,,col de Séa,,"dans le bassin de St-Jean-de-Maurienne, sur Bonneval, entre le col de la Carre et le col de Séa."
DT73-09110,Trou,,passage Saint-Michel,,entre le lac d’Aiguebelette et le passage Saint-Michel.
DT73-09111,Trouble,,mont Charvin,,"dans le bassin de l’Arly, prend sa source au pied du mont Charvin et se jette dans la Chaise à Outrechaise."
DT73-09115,Tru,,hameau des Echines-Dessous,,sur le hameau des Echines-Dessous (commune de Bourg-Saint-Maurice).
DT73-09127,Tuf-de-la-Grasse,,col de Plan-Sery,,"dans le bassin de Moûtiers, sur la commune de Champagny, entre le col de Plan-Sery et le col de la Grasse ; altitude, 3.052 mètres."
DT73-09127,Tuf-de-la-Grasse,,col de la Grasse,,"dans le bassin de Moûtiers, sur la commune de Champagny, entre le col de Plan-Sery et le col de la Grasse ; altitude, 3.052 mètres."
DT73-09137,Turis,,hameau de la Tournaz,,"dans le bassin de l’Isère, sur le hameau de la Tournaz (commune de Sainte-Foy)."
DT73-09157,Vache,,Tarentaise,,"sur les confins de la Tarentaise et du Piémont et sur la commune de Val-d’Isère, près du col de la Galise, dont il n’est séparé que par un monticule rocheux appelé pointe du Grand-Cocor ; met en communication la vallée de la Haute-Isère et la vallée du torrent de l’Orco (Italie) ; altitude, 3.275 mètres."
DT73-09157,Vache,,Piémont,,"sur les confins de la Tarentaise et du Piémont et sur la commune de Val-d’Isère, près du col de la Galise, dont il n’est séparé que par un monticule rocheux appelé pointe du Grand-Cocor ; met en communication la vallée de la Haute-Isère et la vallée du torrent de l’Orco (Italie) ; altitude, 3.275 mètres."
DT73-09157,Vache,,pointe du Grand-Cocor,,"sur les confins de la Tarentaise et du Piémont et sur la commune de Val-d’Isère, près du col de la Galise, dont il n’est séparé que par un monticule rocheux appelé pointe du Grand-Cocor ; met en communication la vallée de la Haute-Isère et la vallée du torrent de l’Orco (Italie) ; altitude, 3.275 mètres."
DT73-09157,Vache,,vallée de la Haute-Isère,,"sur les confins de la Tarentaise et du Piémont et sur la commune de Val-d’Isère, près du col de la Galise, dont il n’est séparé que par un monticule rocheux appelé pointe du Grand-Cocor ; met en communication la vallée de la Haute-Isère et la vallée du torrent de l’Orco (Italie) ; altitude, 3.275 mètres."
DT73-09157,Vache,,vallée du torrent de l’Orco,,"sur les confins de la Tarentaise et du Piémont et sur la commune de Val-d’Isère, près du col de la Galise, dont il n’est séparé que par un monticule rocheux appelé pointe du Grand-Cocor ; met en communication la vallée de la Haute-Isère et la vallée du torrent de l’Orco (Italie) ; altitude, 3.275 mètres."
DT73-09162,Vacherie,partie,montagne de Saint-Jean-de-Chevelu,,partie de la montagne de Saint-Jean-de-Chevelu qui s’étend de la route n° 5 aux communaux de Vernatel.
DT73-09162,Vacherie,partie,communaux de Vernatel,,partie de la montagne de Saint-Jean-de-Chevelu qui s’étend de la route n° 5 aux communaux de Vernatel.
DT73-09163,Vacherie,partie,Savoie,,"sur les confins de la Savoie et de la Haute-Savoie, entre le mont Trélod et le col d’Orgeval ; domine les communes de Doucy-en-Bauges et de La Compôte."
DT73-09163,Vacherie,partie,Haute-Savoie,,"sur les confins de la Savoie et de la Haute-Savoie, entre le mont Trélod et le col d’Orgeval ; domine les communes de Doucy-en-Bauges et de La Compôte."
DT73-09163,Vacherie,partie,mont Trélod,,"sur les confins de la Savoie et de la Haute-Savoie, entre le mont Trélod et le col d’Orgeval ; domine les communes de Doucy-en-Bauges et de La Compôte."
DT73-09163,Vacherie,partie,col d’Orgeval,,"sur les confins de la Savoie et de la Haute-Savoie, entre le mont Trélod et le col d’Orgeval ; domine les communes de Doucy-en-Bauges et de La Compôte."
DT73-09177,Valette,chalet,col du Mont-Iseran,,"dans le bassin de Saint-Jean-de-Maurienne, entre Bonneval et le col du Mont-Iseran."
DT73-09178,Valette,chalet,col d’Arnaz,,"dans le bassin de Saint-Jean-de-Maurienne, sur la commune de Bessans, entre le col d’Arnaz et le col de Lautaret."
DT73-09178,Valette,chalet,col de Lautaret,,"dans le bassin de Saint-Jean-de-Maurienne, sur la commune de Bessans, entre le col d’Arnaz et le col de Lautaret."
DT73-09179,Valette,chalet,col des Saulces,,"dans le bassin de Moûtiers, sur la commune de Pralognan, entre le col des Saulces et les glaciers de la Vanoise ; altitude, 2.608 mètres."
DT73-09181,Valfroide,,col Lombard,,"dans le bassin de l’Arc, prend sa source au col Lombard et se jette dans l’Arvan en amont de Montrond, entre les hameaux d’Entraigues et du Villaret (commune de Saint-Jean-d’Arves)."
DT73-09181,Valfroide,,en amont de Montrond,,"dans le bassin de l’Arc, prend sa source au col Lombard et se jette dans l’Arvan en amont de Montrond, entre les hameaux d’Entraigues et du Villaret (commune de Saint-Jean-d’Arves)."
DT73-09183,Vallée-Etroite,,Maurienne,,"sur les confins de la Maurienne et du Piémont et sur la commune de Fourneaux ; conduit de Modane en Italie par Fourneaux, les hameaux 720du Monin, des Herbiers et des Monnioz (commune de Fourneaux) ; altitude, 2.445 mètres."
DT73-09183,Vallée-Etroite,,Piémont,,"sur les confins de la Maurienne et du Piémont et sur la commune de Fourneaux ; conduit de Modane en Italie par Fourneaux, les hameaux 720du Monin, des Herbiers et des Monnioz (commune de Fourneaux) ; altitude, 2.445 mètres."
DT73-09183,Vallée-Etroite,,Italie,,"sur les confins de la Maurienne et du Piémont et sur la commune de Fourneaux ; conduit de Modane en Italie par Fourneaux, les hameaux 720du Monin, des Herbiers et des Monnioz (commune de Fourneaux) ; altitude, 2.445 mètres."
DT73-09183,Vallée-Etroite,,hameaux ,,"sur les confins de la Maurienne et du Piémont et sur la commune de Fourneaux ; conduit de Modane en Italie par Fourneaux, les hameaux 720du Monin, des Herbiers et des Monnioz (commune de Fourneaux) ; altitude, 2.445 mètres."
DT73-09184,Vallée-Etroite,,Tarentaise,,"dans le bassin de Moûtiers, sur la commune de Saint-Martin-de-Belleville et sur les confins de la Tarentaise et de la Maurienne ; altitude, 2.985 mètres."
DT73-09184,Vallée-Etroite,,Maurienne,,"dans le bassin de Moûtiers, sur la commune de Saint-Martin-de-Belleville et sur les confins de la Tarentaise et de la Maurienne ; altitude, 2.985 mètres."
DT73-09185,Vallée-Etroite,,mont de Château-Bourreau,,entre le mont de Château-Bourreau et le mont Bordin ; fait communiquer Saint-Michel avec la vallée de Thorens.
DT73-09185,Vallée-Etroite,,mont Bordin,,entre le mont de Château-Bourreau et le mont Bordin ; fait communiquer Saint-Michel avec la vallée de Thorens.
DT73-09185,Vallée-Etroite,,vallée de Thorens,,entre le mont de Château-Bourreau et le mont Bordin ; fait communiquer Saint-Michel avec la vallée de Thorens.
DT73-09188,Valloires,,Maurienne,,"sur les confins de la Maurienne et de l’Isère et sur la commune de St-Colomban-des-Villards ; est resserré entre le Bec-d’Arguille et les rochers du Puy-Gri, et met en communication la vallée du Bréda, affluent de l’Isère et celle du Glandon, affluent de l’Arc ; altitude, 2.500 mètres."
DT73-09188,Valloires,,Isère,,"sur les confins de la Maurienne et de l’Isère et sur la commune de St-Colomban-des-Villards ; est resserré entre le Bec-d’Arguille et les rochers du Puy-Gri, et met en communication la vallée du Bréda, affluent de l’Isère et celle du Glandon, affluent de l’Arc ; altitude, 2.500 mètres."
DT73-09188,Valloires,,Bec-d’Arguille,,"sur les confins de la Maurienne et de l’Isère et sur la commune de St-Colomban-des-Villards ; est resserré entre le Bec-d’Arguille et les rochers du Puy-Gri, et met en communication la vallée du Bréda, affluent de l’Isère et celle du Glandon, affluent de l’Arc ; altitude, 2.500 mètres."
DT73-09188,Valloires,,rochers du Puy-Gri,,"sur les confins de la Maurienne et de l’Isère et sur la commune de St-Colomban-des-Villards ; est resserré entre le Bec-d’Arguille et les rochers du Puy-Gri, et met en communication la vallée du Bréda, affluent de l’Isère et celle du Glandon, affluent de l’Arc ; altitude, 2.500 mètres."
DT73-09188,Valloires,,vallée du Bréda,,"sur les confins de la Maurienne et de l’Isère et sur la commune de St-Colomban-des-Villards ; est resserré entre le Bec-d’Arguille et les rochers du Puy-Gri, et met en communication la vallée du Bréda, affluent de l’Isère et celle du Glandon, affluent de l’Arc ; altitude, 2.500 mètres."
DT73-09188,Valloires,,Glandon,,"sur les confins de la Maurienne et de l’Isère et sur la commune de St-Colomban-des-Villards ; est resserré entre le Bec-d’Arguille et les rochers du Puy-Gri, et met en communication la vallée du Bréda, affluent de l’Isère et celle du Glandon, affluent de l’Arc ; altitude, 2.500 mètres."
DT73-09190,Valloirette,,montagnes du Galibier,,"dans le bassin de l’Arc, descend des montagnes du Galibier et se jette dans l’Arc entre Saint-Michel et Saint-Martin-de-la-Porte, près du hameau de Vigny, après avoir arrosé Valloires et reçu les eaux de la Neuvachette."
DT73-09194,Vallon,lieu-dit et granges,col de la Vanoise,,"dans le bassin de Saint-Jean-de-Maurienne, entre Lanslebourg et le col de la Vanoise."
DT73-09195,Vallon,lieu-dit et granges,col de Chanrouge,,"dans le bassin de Moûtiers, sur la commune des Allues, entre le col de Chanrouge et le col de la Chambre ; altitude, 2.955 mètres."
DT73-09195,Vallon,lieu-dit et granges,col de la Chambre,,"dans le bassin de Moûtiers, sur la commune des Allues, entre le col de Chanrouge et le col de la Chambre ; altitude, 2.955 mètres."
DT73-09198,Vallonnet,,col de la Vanoise,,"dans le bassin de Moûtiers, entre Pralognan et le col de la Vanoise ; altitude, 3.343 mètres."
DT73-09200,Vallonnet,,massif du mont Pourri,,"dans le bassin de Moûtiers, sur la commune de Champagny, entre le massif du mont Pourri et les glaciers de la Vanoise."
DT73-09201,Vallonnet,,col du Mont-Iseran,,"dans le bassin de l’Isère, descend du col du Mont-Iseran, et se jette dans l’Isère en amont de Val-d’Isère."
DT73-09201,Vallonnet,,en amont de Val-d’Isère,,"dans le bassin de l’Isère, descend du col du Mont-Iseran, et se jette dans l’Isère en amont de Val-d’Isère."
DT73-09206,Valmeinier,,Maurienne,,sur les confins de la Maurienne et du Piémont et sur la commune de Valmeinier ; conduit de Saint-Michel en Italie par Valmeinier et le hameau du Désert.
DT73-09206,Valmeinier,,Piémont,,sur les confins de la Maurienne et du Piémont et sur la commune de Valmeinier ; conduit de Saint-Michel en Italie par Valmeinier et le hameau du Désert.
DT73-09206,Valmeinier,,Italie,,sur les confins de la Maurienne et du Piémont et sur la commune de Valmeinier ; conduit de Saint-Michel en Italie par Valmeinier et le hameau du Désert.
DT73-09206,Valmeinier,,hameau du Désert,,sur les confins de la Maurienne et du Piémont et sur la commune de Valmeinier ; conduit de Saint-Michel en Italie par Valmeinier et le hameau du Désert.
DT73-09207,Valmeinier,,en face de Saint-Michel,,s’ouvre en face de Saint-Michel et finit au pied du mont Thabor.
DT73-09207,Valmeinier,,mont Thabor,,s’ouvre en face de Saint-Michel et finit au pied du mont Thabor.
DT73-09209,Valmeinier,,combe de Valmeinier,,"au nombre de douze, sont situés à l’extrémité de la combe de Valmeinier, à l’O. du mont Thabor."
DT73-09209,Valmeinier,,mont Thabor,,"au nombre de douze, sont situés à l’extrémité de la combe de Valmeinier, à l’O. du mont Thabor."
DT73-09215,Vanoise,,col de la Vanoise,,"dans le bassin de Moûtiers, sur la commune de Pralognan, entre le lac des Vaches et le col de la Vanoise ; altitude, 2.812 mètres."
DT73-09216,Vanoise,,Tarentaise,,"sur les confins de la Tarentaise et de la Maurienne, entre les glaciers de même nom et le glacier de la Grande-Casse."
DT73-09216,Vanoise,,Maurienne,,"sur les confins de la Tarentaise et de la Maurienne, entre les glaciers de même nom et le glacier de la Grande-Casse."
DT73-09217,Vanoise,massif,Tarentaise,,"massif qui sépare la Tarentaise de la Maurienne et domine les communes de Pralognan, Sollières-Sardières et Termignon."
DT73-09217,Vanoise,massif,Maurienne,,"massif qui sépare la Tarentaise de la Maurienne et domine les communes de Pralognan, Sollières-Sardières et Termignon."
DT73-09218,Vanoise,massif,Maurienne,,"en Maurienne, situés dans une plaine marécageuse appelée la Plaine des Lacs."
DT73-09224,Varbuche,,Maurienne,,"sur les confins de la Maurienne et de la Tarentaise, conduit de La Chambre à Saint-Jean-de-Belleville par Saint-Martin-sur-la-Chambre, le hameau de Bonvillard (commune de Montaimont) et les villages 724de la Sausse, des Deux-Nants et du Villard (commune de Saint-Jean-de-Belleville) ; altitude, 2.401 mètres."
DT73-09224,Varbuche,,Tarentaise,,"sur les confins de la Maurienne et de la Tarentaise, conduit de La Chambre à Saint-Jean-de-Belleville par Saint-Martin-sur-la-Chambre, le hameau de Bonvillard (commune de Montaimont) et les villages 724de la Sausse, des Deux-Nants et du Villard (commune de Saint-Jean-de-Belleville) ; altitude, 2.401 mètres."
DT73-09224,Varbuche,,La Chambre,,"sur les confins de la Maurienne et de la Tarentaise, conduit de La Chambre à Saint-Jean-de-Belleville par Saint-Martin-sur-la-Chambre, le hameau de Bonvillard (commune de Montaimont) et les villages 724de la Sausse, des Deux-Nants et du Villard (commune de Saint-Jean-de-Belleville) ; altitude, 2.401 mètres."
DT73-09224,Varbuche,,hameau de Bonvillard,,"sur les confins de la Maurienne et de la Tarentaise, conduit de La Chambre à Saint-Jean-de-Belleville par Saint-Martin-sur-la-Chambre, le hameau de Bonvillard (commune de Montaimont) et les villages 724de la Sausse, des Deux-Nants et du Villard (commune de Saint-Jean-de-Belleville) ; altitude, 2.401 mètres."
DT73-09224,Varbuche,,villages ,,"sur les confins de la Maurienne et de la Tarentaise, conduit de La Chambre à Saint-Jean-de-Belleville par Saint-Martin-sur-la-Chambre, le hameau de Bonvillard (commune de Montaimont) et les villages 724de la Sausse, des Deux-Nants et du Villard (commune de Saint-Jean-de-Belleville) ; altitude, 2.401 mètres."
DT73-09225,Varbuche,,Maurienne,,"sur les confins de la Maurienne et de la Tarentaise, entre Montaimont et Saint-Jean-de-Belleville, près du col de même nom ; altitude, 2.708 mètres."
DT73-09225,Varbuche,,Tarentaise,,"sur les confins de la Maurienne et de la Tarentaise, entre Montaimont et Saint-Jean-de-Belleville, près du col de même nom ; altitude, 2.708 mètres."
